"MONTO"	"CLASE"	"MARCA"	"MODELO"	"CLASEPOLIZA"	"ZONA"	"SEXO"	"EDAD"	"VALOR"
2.533524	"CM"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V6"
3.062963	"AU"	"EU"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
1.57356	"CP"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
9.430453	"CP"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
2.975527	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
5.139412	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
6.062282	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"CF"	"F"	"E1"	"V3"
4.678159	"AU"	"KO"	"M7"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
4.019043	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V3"
1.837707	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
2.088887	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
6.87375	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E1"	"V7"
17.710283	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V7"
1.574266	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
1.208942	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
1.758869	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"SU"	"M"	"E3"	"V4"
2.300159	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"SU"	"M"	"E3"	"V4"
0.65455	"AU"	"US"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V6"
4.135275	"AU"	"US"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V6"
4.598178	"AU"	"US"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V2"
2.233851	"AU"	"US"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V2"
1.694428	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V2"
0.849772	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"SU"	"F"	"E4"	"V5"
4.160178	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"SU"	"F"	"E4"	"V5"
2.754065	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
0.907032	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
3.073026	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V7"
1.894478	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V4"
1.059826	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V6"
1.119423	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
0.464224	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V3"
0.611495	"AU"	"LU"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V6"
3.360474	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
1.754999	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E1"	"V3"
1.035743	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E1"	"V3"
5.606701	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
10.162463	"AU"	"US"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V6"
4.430429	"AU"	"US"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V6"
1.469083	"AU"	"US"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V6"
4.616478	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"SU"	"M"	"E1"	"V3"
9.255711	"AU"	"RE"	"M5"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E5"	"V3"
6.714656	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
2.132543	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V3"
1.343237	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V6"
0.809051	"AU"	"OT"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
6.330139	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
1.664068	"AU"	"JA"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
2.189463	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
1.394776	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
1.130272	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
0.72121	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"SU"	"F"	"E4"	"V5"
0.881185	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
3.170135	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
0.151481	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V5"
5.526226	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V4"
0.679938	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V5"
1.330319	"AU"	"OT"	"M2"	"POLIZA COLECTIVA"	"SU"	"M"	"E5"	"V3"
8.840783	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
5.116869	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
6.98444	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"SU"	"M"	"E4"	"V5"
3.603461	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"SU"	"M"	"E4"	"V5"
1.592499	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V4"
0.696267	"PD"	"US"	"M2"	"POLIZA COLECTIVA"	"CA"	"M"	"E4"	"V5"
2.358654	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
4.294362	"AU"	"KO"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
1.928955	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
1.158226	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
2.519978	"AU"	"KO"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V7"
1.329978	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E6"	"V6"
1.603488	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V4"
0.5381	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
0.801763	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
0.479221	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E6"	"V5"
4.133114	"CP"	"JA"	"M6"	"POLIZA COLECTIVA"	"CF"	"F"	"E4"	"V6"
0.945112	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V5"
0.973244	"AU"	"KO"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E6"	"V7"
1.669255	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
4.724523	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
4.50171	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
1.721834	"AU"	"KO"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V5"
1.87196	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V2"
3.093162	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V2"
10.248921	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V5"
2.489326	"AU"	"OT"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V3"
1.527949	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
2.388616	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
4.827335	"PD"	"OT"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V6"
0.746121	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
0.572961	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
0.711343	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V4"
1.505432	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V3"
0.681893	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
1.730634	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E1"	"V2"
3.483746	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V2"
1.081118	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V3"
8.608592	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
5.500738	"AU"	"EU"	"M2"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V7"
0.644951	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
0.521179	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"CE"	"F"	"E4"	"V6"
0.941585	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
4.837253	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V5"
0.987061	"CP"	"KO"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V6"
3.582359	"AU"	"MZ"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
2.851985	"AU"	"MZ"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
1.323431	"AU"	"MZ"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
6.635563	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
2.45355	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V5"
2.832495	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V7"
0.816505	"PD"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V7"
1.106059	"CP"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
10.669894	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
0.456688	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V5"
1.344823	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V5"
3.022244	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V5"
0.79124	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V7"
1.116923	"AU"	"CH"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
1.757299	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
2.188557	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
8.334461	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V4"
2.603578	"CM"	"EU"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
3.826972	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
0.908923	"AU"	"MZ"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
2.974082	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V2"
6.902051	"AU"	"OT"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V3"
2.185997	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V4"
3.261234	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V3"
0.439432	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"SU"	"F"	"E2"	"V3"
9.948618	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"SU"	"F"	"E2"	"V3"
1.339766	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V5"
0.493694	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
4.031578	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
2.747615	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V5"
2.949302	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
2.235812	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
4.655172	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
2.792953	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V4"
3.217229	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
0.4847	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V5"
3.527063	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
3.999502	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
1.624305	"AU"	"OT"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V3"
1.252521	"AU"	"OT"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V3"
3.481466	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
3.078469	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
1.996121	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
0.858063	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V3"
6.552363	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V3"
4.449795	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
1.753547	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V3"
3.746677	"CP"	"JA"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
3.717083	"AU"	"US"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
4.655172	"AU"	"US"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
1.757328	"AU"	"US"	"M4"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
5.570935	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E5"	"V3"
0.913862	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V5"
0.611936	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
2.601997	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
3.574305	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V7"
4.562341	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
0.395825	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
3.069635	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E2"	"V4"
1.532877	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V3"
0.489201	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E2"	"V5"
0.385368	"AU"	"EU"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V5"
0.344637	"AU"	"OT"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V3"
1.217108	"AU"	"CH"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V3"
4.211425	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E3"	"V2"
4.033715	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
1.636345	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V4"
7.185429	"AU"	"KO"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E3"	"V5"
5.589861	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V6"
2.474632	"AU"	"RE"	"M1"	"POLIZA COLECTIVA"	"BG"	"F"	"E4"	"V5"
6.656223	"CM"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E5"	"V6"
4.235089	"AU"	"CH"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E2"	"V4"
7.364575	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V2"
0.980944	"AU"	"EU"	"M7"	"POLIZA COLECTIVA"	"BG"	"M"	"E1"	"V2"
2.546164	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"BG"	"F"	"E1"	"V4"
3.764206	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
2.091724	"AU"	"MZ"	"M2"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V5"
7.839001	"AU"	"JA"	"M5"	"POLIZA COLECTIVA"	"BG"	"F"	"E5"	"V5"
1.522672	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"BG"	"M"	"E4"	"V3"
0.335465	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E3"	"V3"
4.216382	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E3"	"V3"
1.705197	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E2"	"V3"
1.41085	"AU"	"RE"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"F"	"E2"	"V3"
2.261996	"AU"	"EU"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E1"	"V4"
3.168093	"AU"	"EU"	"M2"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E1"	"V4"
1.6757	"CM"	"JA"	"M1"	"POLIZA INDIVIDUAL"	"BG"	"M"	"E4"	"V5"
5.907526	"CM"	"MZ"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
0.979803	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"CA"	"M"	"E4"	"V3"
1.901415	"AU"	"MZ"	"M7"	"POLIZA COLECTIVA"	"CA"	"F"	"E4"	"V2"
3.56	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"CA"	"M"	"E4"	"V2"
1.317333	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"CA"	"F"	"E2"	"V3"
1.8	"AU"	"RE"	"M2"	"POLIZA COLECTIVA"	"CA"	"F"	"E4"	"V4"
1.523944	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"CA"	"M"	"E3"	"V3"
0.917611	"AU"	"KO"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V2"
4.160846	"AU"	"RE"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E4"	"V2"
1.794229	"AU"	"RE"	"M3"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E6"	"V3"
1.378944	"AU"	"MZ"	"M8"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E6"	"V2"
0.991207	"AU"	"RE"	"M8"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E6"	"V1"
0.423804	"CP"	"JA"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V4"
3.005988	"AU"	"EU"	"M2"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E4"	"V4"
3.57796	"CP"	"US"	"M1"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E5"	"V6"
0.637448	"CP"	"CH"	"M7"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E6"	"V2"
1.270244	"AU"	"MZ"	"M2"	"POLIZA INDIVIDUAL"	"SU"	"F"	"E6"	"V4"
6.209002	"AU"	"RE"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"F"	"E6"	"V2"
0.097201	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E1"	"V3"
2.052805	"AU"	"CH"	"M6"	"POLIZA INDIVIDUAL"	"AN"	"M"	"E1"	"V3"
0.363477	"PD"	"JA"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
5.88083	"AU"	"JA"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
4.5	"AU"	"RE"	"M7"	"POLIZA COLECTIVA"	"AN"	"F"	"E5"	"V2"
0.55	"AU"	"US"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E6"	"V2"
2.212115	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
1	"AU"	"JA"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E5"	"V2"
0.261937	"AU"	"KO"	"M7"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
4.204567	"AU"	"EU"	"M7"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V2"
2.136139	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
2.949747	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V2"
1.013765	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V2"
3.824744	"PD"	"US"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
3.248722	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
5.052043	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
1.794025	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
12.48	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V3"
8.646479	"AU"	"US"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
1.382436	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
2.535136	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
2.60012	"AU"	"JA"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
3.207708	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
9.65068	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V3"
4.14558	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V3"
0.766746	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.336774	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V3"
0.588956	"AU"	"KO"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V2"
1.225116	"CM"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
2.43296	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V5"
0.227	"AU"	"CH"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E2"	"V2"
1.648652	"AU"	"EU"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
3.04537	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
0.64989	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
0.235125	"AU"	"EU"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
1.301556	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V3"
0.08236	"AU"	"EU"	"M4"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V3"
2.396299	"CP"	"CH"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V5"
0.255991	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
7.941265	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V4"
1.443541	"AU"	"RE"	"M5"	"POLIZA COLECTIVA"	"AN"	"M"	"E3"	"V4"
26.116	"CP"	"JA"	"M3"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V5"
3.575033	"CP"	"JA"	"M3"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V5"
2.143885	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V4"
3.956616	"AU"	"RE"	"M3"	"POLIZA COLECTIVA"	"AN"	"M"	"E4"	"V5"
4.19328	"AU"	"CH"	"M5"	"POLIZA COLECTIVA"	"AN"	"F"	"E2"	"V3"
1.260957	"AU"	"RE"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V3"
0.6	"AU"	"RE"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V5"
5.41042	"AU"	"MZ"	"M6"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V4"
3.917945	"AU"	"CH"	"M3"	"POLIZA COLECTIVA"	"AN"	"F"	"E4"	"V5"
4.160174	"AU"	"CH"	"M4"	"POLIZA COLECTIVA"	"AN"	"F"	"E3"	"V3"
